,longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,ocean_proximity,correct_labels,predicted_labels
239,-117.4,33.95,43.0,633.0,166.0,292.0,135.0,1.1601,INLAND,12.14,11.049027492350532
240,-118.3,33.95,35.0,1182.0,305.0,977.0,283.0,1.5898,<1H OCEAN,9.4,12.662904918570375
241,-117.49,33.98,17.0,2727.0,462.0,1691.0,448.0,4.8371,INLAND,16.06,15.678604730458364
242,-118.44,34.2,36.0,2698.0,623.0,1544.0,554.0,2.7375,<1H OCEAN,23.49,19.26028600725233
243,-122.23,37.79,30.0,610.0,145.0,425.0,140.0,1.6198,NEAR BAY,12.27,12.08974548609187
244,-122.0,38.36,34.0,2735.0,539.0,1390.0,491.0,2.7262,INLAND,11.88,13.404385868392676
245,-118.33,34.03,39.0,2840.0,826.0,1911.0,688.0,1.9018,<1H OCEAN,13.75,17.845504497871328
246,-121.5,38.34,36.0,1212.0,255.0,569.0,256.0,2.0048,INLAND,7.289999999999997,11.40326687963741
247,-117.13,32.71,35.0,614.0,180.0,691.0,164.0,1.6953,NEAR OCEAN,8.129999999999999,12.085744658070489
248,-122.28,37.85,52.0,2246.0,472.0,1005.0,449.0,2.4167,NEAR BAY,15.27,21.527566904750675
249,-122.17,37.75,47.0,998.0,211.0,597.0,185.0,3.1587,NEAR BAY,10.04,19.78915717345966
250,-121.86,37.36,31.0,1602.0,358.0,1179.0,354.0,4.4896,<1H OCEAN,15.68,23.75049830795446
251,-121.98,37.23,33.0,3585.0,935.0,1511.0,835.0,3.1176,<1H OCEAN,39.63,28.278102590239147
252,-118.37,33.9,32.0,332.0,103.0,177.0,102.0,3.3409,<1H OCEAN,25.63,27.35290212981205
253,-122.43,37.78,26.0,3587.0,1034.0,1821.0,936.0,2.6392,NEAR BAY,28.75,23.703704020137458
254,-117.88,34.01,16.0,6756.0,1332.0,4429.0,1299.0,4.7589,<1H OCEAN,17.82,22.05876112694439
255,-121.88,37.64,20.0,1309.0,184.0,514.0,172.0,10.9506,INLAND,47.58,45.15537452131575
256,-118.39,33.86,34.0,2361.0,442.0,915.0,437.0,5.687,<1H OCEAN,39.24,34.23080877817882
257,-121.83,37.21,14.0,2714.0,361.0,1259.0,375.0,7.7738,<1H OCEAN,38.75,34.44295589586734
258,-123.23,39.33,20.0,804.0,121.0,448.0,140.0,3.9632,<1H OCEAN,14.71,17.17143018718413
259,-121.97,37.95,8.0,4253.0,709.0,1883.0,662.0,5.431,INLAND,24.67,22.29277729197045
260,-121.21,38.75,11.0,4552.0,639.0,2006.0,623.0,4.3962,INLAND,26.44,12.317108320847804
261,-118.2,33.9,33.0,1435.0,322.0,1298.0,299.0,2.7813,<1H OCEAN,10.51,14.721795704477083
262,-117.58,34.1,4.0,6360.0,1584.0,3359.0,1396.0,3.5186,INLAND,12.78,16.331345416550008
263,-117.09,33.71,13.0,1974.0,426.0,1276.0,408.0,1.972,INLAND,9.05,5.741275794497923
264,-118.29,34.06,42.0,3894.0,2293.0,6846.0,2156.0,1.5553,<1H OCEAN,7.0,25.587354357989753
265,-121.54,39.12,17.0,4251.0,899.0,3265.0,934.0,2.3496,INLAND,6.5,4.306208234402241
266,-117.64,34.07,38.0,2450.0,544.0,1823.0,536.0,2.8369999999999997,INLAND,11.12,11.785927879890073
267,-118.1,33.91,36.0,1080.0,201.0,719.0,201.0,4.2679,<1H OCEAN,17.58,20.982482460656932
268,-118.94,35.37,37.0,1667.0,362.0,971.0,335.0,2.875,INLAND,5.740000000000002,13.478006764483286
269,-118.29,34.25,19.0,1988.0,594.0,1399.0,527.0,2.4727,<1H OCEAN,17.5,17.15980528556519
270,-119.08,35.34,18.0,4070.0,512.0,1580.0,540.0,10.5941,INLAND,24.58,41.729127799283546
271,-117.51,33.95,12.0,9016.0,1486.0,4285.0,1457.0,4.9984,INLAND,16.91,19.651888658549392
272,-122.48,37.68,31.0,3506.0,653.0,2296.0,645.0,5.5647,NEAR OCEAN,26.87,28.010090197236938
273,-120.48,35.05,24.0,2314.0,468.0,1549.0,463.0,2.8203,<1H OCEAN,15.26,18.920852522794632
274,-118.19,34.14,38.0,1826.0,300.0,793.0,297.0,5.2962,<1H OCEAN,29.15,28.277903949451254
275,-117.15,33.45,4.0,9089.0,1413.0,3886.0,1243.0,4.6904,<1H OCEAN,17.42,21.105783671981463
276,-117.16,32.78,24.0,3566.0,765.0,1697.0,722.0,3.6375,NEAR OCEAN,17.86,23.320194414094697
277,-118.21,34.04,47.0,1306.0,391.0,1499.0,346.0,2.2788,<1H OCEAN,13.96,15.758287969449347
278,-122.03,38.69,23.0,1796.0,380.0,939.0,330.0,2.7955,INLAND,9.63,11.674907750471341
279,-122.31,37.92,30.0,1014.0,236.0,537.0,204.0,2.8456,NEAR BAY,18.33,18.965872997570823
280,-121.45,38.6,44.0,2324.0,413.0,823.0,375.0,4.6625,INLAND,15.89,23.13705846530266
281,-122.02,37.3,32.0,2134.0,328.0,903.0,322.0,6.359,<1H OCEAN,34.19,33.53874707653305
282,-123.96,40.57,31.0,1854.0,365.0,883.0,310.0,2.3167,<1H OCEAN,9.26,14.40497120583766
283,-117.92,33.93,12.0,4415.0,890.0,1532.0,854.0,3.75,<1H OCEAN,16.63,25.84290981334571
284,-122.96,40.77,29.0,1637.0,297.0,753.0,270.0,3.2891,INLAND,9.31,10.813942907951244
285,-117.76,33.79,4.0,8974.0,1268.0,3754.0,1241.0,8.2653,<1H OCEAN,37.4,35.69139353244063
286,-121.36,38.02,5.0,2229.0,543.0,1010.0,474.0,4.1719,INLAND,20.61,18.889826646890675
287,-122.34,40.32,12.0,3848.0,689.0,2008.0,683.0,2.6352,INLAND,9.22,5.128042398283391
288,-121.86,37.32,13.0,2519.0,581.0,2094.0,530.0,4.3621,<1H OCEAN,17.34,20.871455334522377
289,-121.23,37.95,36.0,811.0,168.0,514.0,152.0,2.625,INLAND,8.919999999999998,9.955661258533517
290,-117.58,33.88,16.0,1739.0,478.0,1235.0,420.0,2.2969,INLAND,11.61,10.192734719126753
291,-121.85,37.26,16.0,1982.0,280.0,1030.0,297.0,6.4339,<1H OCEAN,28.92,28.576807428442265
292,-118.47,34.04,32.0,2909.0,748.0,1310.0,706.0,4.516,<1H OCEAN,35.0,31.667889601396578
293,-118.44,34.26,34.0,325.0,60.0,433.0,83.0,5.5124,<1H OCEAN,17.43,19.69535356465376
294,-118.33,34.02,45.0,1667.0,399.0,928.0,375.0,1.8783,<1H OCEAN,11.82,17.875012420608833
295,-117.95,35.08,1.0,83.0,15.0,32.0,15.0,4.875,INLAND,14.170000000000002,18.252034418178837
296,-117.75,33.95,13.0,984.0,127.0,364.0,119.0,7.5839,<1H OCEAN,42.69,33.004678340238506
297,-115.91,33.36,15.0,459.0,95.0,160.0,73.0,0.922,INLAND,6.75,4.472578624585907
298,-121.92,37.34,42.0,2101.0,524.0,1212.0,526.0,3.6389,<1H OCEAN,23.92,26.259464174667105
299,-118.27,33.83,28.0,2152.0,415.0,1623.0,429.0,4.35,<1H OCEAN,20.05,20.80659106460421
300,-117.39,33.92,25.0,2886.0,583.0,2327.0,577.0,2.3851,INLAND,11.37,6.604821220872365
301,-121.82,37.69,12.0,1906.0,351.0,802.0,319.0,4.9375,INLAND,22.77,22.351269119315702
302,-121.94,37.35,18.0,1922.0,561.0,1096.0,545.0,2.3713,<1H OCEAN,24.4,21.138225576112777
303,-118.43,34.22,34.0,2300.0,429.0,1447.0,455.0,4.2656,<1H OCEAN,23.37,21.876612345798872
304,-121.92,37.74,8.0,452.0,51.0,140.0,43.0,12.5915,<1H OCEAN,43.24,50.0001
305,-124.17,40.8,52.0,661.0,316.0,392.0,244.0,0.9570000000000001,NEAR OCEAN,6.000000000000002,21.648628726157543
306,-122.41,37.75,9.0,1282.0,334.0,1176.0,305.0,2.6538,NEAR BAY,20.63,13.461158692668555
307,-122.31,37.93,39.0,2505.0,371.0,872.0,345.0,5.3433,NEAR BAY,28.65,30.42267212467933
308,-118.23,33.76,21.0,49.0,14.0,29.0,16.0,5.0,NEAR OCEAN,8.75,30.435165274537354
309,-117.22,32.81,24.0,730.0,196.0,335.0,203.0,3.5078,NEAR OCEAN,36.25,26.973768217694765
310,-116.92,32.82,16.0,2784.0,468.0,1458.0,465.0,4.0048,<1H OCEAN,18.46,19.08600920961417
311,-121.92,36.63,40.0,1076.0,193.0,406.0,180.0,3.4943,<1H OCEAN,31.11,27.74733018992706
312,-118.19,34.05,37.0,349.0,79.0,276.0,64.0,3.2125,<1H OCEAN,12.5,16.94036735802547
313,-118.3,33.77,18.0,3821.0,795.0,2831.0,769.0,2.9571,<1H OCEAN,34.62,15.889439396294861
314,-118.1,33.85,19.0,993.0,174.0,572.0,175.0,5.7039,<1H OCEAN,27.76,25.680113246506522
315,-117.02,32.74,12.0,3301.0,963.0,2000.0,879.0,1.8594,NEAR OCEAN,11.92,16.35556563828561
316,-121.03,37.68,27.0,1956.0,327.0,1004.0,307.0,3.7857,INLAND,11.05,13.863942594570403
317,-117.0,32.72,10.0,3817.0,943.0,2352.0,875.0,2.1362,NEAR OCEAN,14.32,14.635997425961879
318,-118.53,34.04,45.0,1711.0,264.0,735.0,261.0,9.1078,<1H OCEAN,50.0001,44.722825598399936
319,-122.45,37.79,52.0,1457.0,215.0,495.0,208.0,10.7097,NEAR BAY,50.0001,50.0001
320,-118.33,34.04,31.0,1090.0,251.0,955.0,239.0,2.9130000000000003,<1H OCEAN,19.25,15.430442836338642
321,-122.62,38.54,24.0,2409.0,464.0,1006.0,403.0,4.5167,<1H OCEAN,26.52,25.794831720888073
322,-122.3,38.29,40.0,1739.0,318.0,744.0,312.0,2.6518,NEAR BAY,15.61,18.70000626599605
323,-118.43,34.16,41.0,2050.0,478.0,850.0,490.0,3.4208,<1H OCEAN,34.34,28.04411764818971
324,-122.11,37.67,32.0,3028.0,811.0,2037.0,703.0,3.0645,NEAR BAY,16.54,20.36719886535384
325,-121.67,38.54,13.0,6141.0,1019.0,2553.0,967.0,4.2432,INLAND,32.65,16.76311458409346
326,-119.03,35.42,42.0,1705.0,418.0,905.0,393.0,1.6286,INLAND,5.459999999999999,12.099987401903894
327,-120.94,37.4,32.0,1175.0,208.0,774.0,222.0,3.0,INLAND,10.94,10.101862219405358
328,-118.35,34.03,49.0,2334.0,530.0,1334.0,447.0,1.89,<1H OCEAN,12.4,16.982866338357503
329,-116.94,32.78,17.0,13559.0,2656.0,6990.0,2533.0,3.4339999999999997,<1H OCEAN,19.32,21.80807970034775
330,-118.53,34.45,26.0,828.0,149.0,508.0,158.0,5.2374,<1H OCEAN,18.55,23.86716012621415
331,-117.66,33.58,16.0,3016.0,394.0,1172.0,382.0,7.5196,<1H OCEAN,31.56,33.68209672714677
332,-118.3,33.74,23.0,3075.0,860.0,1584.0,806.0,2.9386,NEAR OCEAN,26.05,24.140979312346374
333,-122.27,37.83,51.0,2665.0,574.0,1258.0,536.0,2.7303,NEAR BAY,10.97,22.300885615021407
334,-117.92,33.87,44.0,308.0,87.0,301.0,100.0,2.1991,<1H OCEAN,19.11,15.04491769620099
335,-118.43,34.29,38.0,1704.0,347.0,1384.0,374.0,2.865,<1H OCEAN,15.55,15.129660325877708
336,-119.31,36.63,26.0,1874.0,416.0,1834.0,432.0,1.6486,INLAND,5.52,1.0146784439026852
337,-117.89,33.6,36.0,1496.0,247.0,441.0,203.0,7.8164,<1H OCEAN,50.0001,43.10251187021069
338,-118.48,33.96,16.0,895.0,181.0,237.0,149.0,12.0088,<1H OCEAN,50.0001,50.0001
339,-118.62,34.2,32.0,3233.0,553.0,1678.0,545.0,5.0025,<1H OCEAN,23.49,26.156214605097205
340,-122.22,38.1,44.0,2256.0,451.0,1057.0,426.0,3.1204,NEAR BAY,11.08,21.154771884914698
341,-117.31,33.16,17.0,1704.0,263.0,781.0,281.0,5.6605,NEAR OCEAN,22.44,26.238353882192005
342,-118.52,34.27,36.0,3204.0,538.0,1499.0,499.0,5.5649,<1H OCEAN,27.12,28.998609163771317
343,-118.1,33.89,35.0,994.0,203.0,602.0,185.0,3.5865,<1H OCEAN,17.8,19.909852797378107
344,-118.09,34.09,36.0,1068.0,246.0,949.0,250.0,2.3462,<1H OCEAN,18.85,12.868236589104363
345,-118.02,33.78,28.0,3375.0,559.0,1754.0,554.0,5.5446,<1H OCEAN,22.89,26.951825172554774
346,-118.44,34.22,41.0,1030.0,214.0,664.0,223.0,3.8083,<1H OCEAN,18.38,21.505823298104747
347,-122.37,40.45,18.0,1748.0,337.0,921.0,327.0,3.3315,INLAND,8.54,8.424229243692606
348,-120.65,38.5,10.0,1783.0,337.0,638.0,262.0,2.65,INLAND,11.67,8.703303412917341
349,-117.69,33.52,3.0,7374.0,1444.0,3214.0,1279.0,4.538,<1H OCEAN,27.82,24.48007096200442
350,-117.86,34.09,26.0,3408.0,542.0,1664.0,543.0,6.1498,<1H OCEAN,23.91,28.019048194236657
351,-117.09,32.99,18.0,3215.0,588.0,1618.0,509.0,4.6028,<1H OCEAN,21.68,22.570766372503588
352,-122.45,41.28,15.0,2740.0,503.0,1188.0,445.0,3.4519,INLAND,12.88,7.854276374978774
353,-121.87,37.1,20.0,1918.0,304.0,798.0,302.0,7.5755,<1H OCEAN,40.23,37.72973584318895
354,-118.3,34.1,36.0,2284.0,899.0,1964.0,839.0,1.9297,<1H OCEAN,20.33,20.91010353171531
355,-119.81,36.77,49.0,1749.0,314.0,705.0,300.0,3.15,INLAND,7.219999999999999,16.680187680898108
356,-118.08,33.99,38.0,1683.0,328.0,1369.0,339.0,3.6196,<1H OCEAN,17.07,17.367472063858077
357,-118.38,34.03,36.0,2101.0,569.0,1756.0,527.0,2.9344,<1H OCEAN,22.21,18.99950789741253
358,-119.16,34.17,17.0,7982.0,1603.0,6437.0,1596.0,4.1279,NEAR OCEAN,22.39,21.668869481025638
359,-117.99,34.12,37.0,1527.0,331.0,1504.0,324.0,3.2857,INLAND,13.01,11.583757235990273
360,-121.49,39.52,25.0,848.0,153.0,436.0,155.0,3.9028,INLAND,9.38,10.974997147419542
361,-122.21,37.79,34.0,2364.0,557.0,1517.0,516.0,2.8365,NEAR BAY,13.92,18.397732750656864
362,-118.34,34.21,36.0,1834.0,316.0,864.0,309.0,4.7885,<1H OCEAN,30.22,25.77755826566525
363,-123.68,40.24,31.0,1852.0,452.0,917.0,359.0,1.725,<1H OCEAN,5.429999999999998,14.030326204012647
364,-121.88,37.33,36.0,1904.0,689.0,3561.0,632.0,2.0972,<1H OCEAN,18.75,15.692490080536349
365,-117.13,32.92,17.0,1481.0,315.0,1002.0,300.0,3.6196,<1H OCEAN,16.34,17.70467079419815
366,-118.16,34.16,43.0,1276.0,226.0,545.0,209.0,4.1518,<1H OCEAN,23.07,24.81957620904338
367,-117.97,34.13,42.0,683.0,127.0,541.0,138.0,3.4375,INLAND,15.17,12.387159580472595
368,-121.27,38.87,16.0,2094.0,358.0,1092.0,357.0,4.4769,INLAND,19.14,12.92818522270265
369,-119.81,36.8,38.0,2252.0,325.0,777.0,314.0,6.1575,INLAND,16.01,26.988099207218806
370,-122.04,37.62,35.0,1032.0,173.0,453.0,176.0,6.396,NEAR BAY,20.85,32.64670979322978
371,-119.27,35.5,21.0,2171.0,483.0,1315.0,450.0,1.7105,INLAND,5.210000000000003,7.831982757980866
372,-121.92,37.27,29.0,5536.0,862.0,2651.0,881.0,5.6358,<1H OCEAN,28.21,29.575054345626313
373,-122.21,37.48,37.0,1326.0,335.0,1771.0,335.0,3.0147,NEAR BAY,21.81,15.51155126714715
374,-121.92,36.55,37.0,2190.0,419.0,490.0,300.0,3.7852,NEAR OCEAN,46.58,35.870178806958634
375,-118.42,34.28,34.0,1999.0,427.0,2391.0,439.0,2.8,<1H OCEAN,14.43,12.375871402528471
376,-121.39,38.59,34.0,1151.0,234.0,563.0,251.0,2.8,INLAND,11.36,12.612787527711422
377,-121.86,39.76,19.0,7254.0,1785.0,4030.0,1667.0,2.0094,INLAND,8.73,8.361486808708602
378,-121.99,37.58,31.0,2878.0,478.0,1276.0,485.0,6.2073,<1H OCEAN,28.25,32.54620659550102
379,-118.04,33.78,26.0,3642.0,557.0,1623.0,569.0,5.8426,<1H OCEAN,25.94,29.02207011050173
380,-118.88,34.22,22.0,3654.0,517.0,1565.0,518.0,6.2748,<1H OCEAN,27.48,31.012770998106834
381,-122.48,37.85,42.0,6297.0,1307.0,2096.0,1205.0,6.4752,NEAR BAY,50.0001,42.24406695794673
382,-117.19,33.9,3.0,21060.0,3366.0,9623.0,2812.0,4.189,INLAND,14.3,15.166597778008075
383,-117.09,32.7,15.0,869.0,217.0,887.0,216.0,1.4583,NEAR OCEAN,8.42,7.708436242614697
384,-120.73,37.38,23.0,1451.0,292.0,1052.0,265.0,2.8698,INLAND,7.289999999999997,8.37083651946356
385,-122.12,37.4,32.0,3514.0,473.0,1583.0,480.0,10.3894,NEAR BAY,50.0001,46.54339984954313
386,-122.05,37.31,25.0,4601.0,696.0,2003.0,666.0,8.0727,<1H OCEAN,45.55,39.30019595836268
387,-121.74,36.92,14.0,3355.0,695.0,1350.0,697.0,2.6506,<1H OCEAN,16.46,22.51181917023829
388,-121.94,37.33,36.0,1893.0,359.0,797.0,360.0,3.6818,<1H OCEAN,25.76,25.91620869363836
389,-118.18,33.85,38.0,3596.0,862.0,2416.0,832.0,3.6897,<1H OCEAN,16.98,23.131889290018478
390,-118.25,33.99,42.0,2261.0,574.0,2496.0,527.0,1.5556,<1H OCEAN,9.85,11.21552392124907
391,-121.58,39.51,24.0,1865.0,372.0,1087.0,385.0,1.6389,INLAND,5.67,2.4310418658088437
392,-118.17,33.86,10.0,1664.0,508.0,1369.0,493.0,2.9886,<1H OCEAN,17.5,18.167703477500876
393,-117.19,33.53,6.0,108.0,18.0,43.0,17.0,3.475,<1H OCEAN,18.75,17.173957596219495
394,-117.12,32.66,52.0,16.0,4.0,8.0,3.0,1.125,NEAR OCEAN,6.000000000000002,15.634818150025762
395,-118.09,33.91,14.0,2369.0,604.0,1546.0,464.0,3.7969,<1H OCEAN,15.94,19.99732509081578
396,-122.41,37.71,28.0,5015.0,1240.0,3900.0,1029.0,1.2269,NEAR BAY,18.19,11.57388130212714
397,-122.68,38.46,19.0,4976.0,711.0,1926.0,625.0,7.3003,<1H OCEAN,38.13,34.57591250146064
398,-118.38,34.11,38.0,2601.0,523.0,870.0,474.0,7.1134,<1H OCEAN,41.67,42.21651373566563
399,-122.07,37.91,33.0,1550.0,277.0,638.0,254.0,3.6833,NEAR BAY,29.25,22.18269915684099
400,-121.38,38.67,37.0,2176.0,460.0,1067.0,357.0,2.3958,INLAND,7.839999999999998,9.935401629521122
401,-119.82,36.77,41.0,1441.0,274.0,646.0,296.0,3.0568,INLAND,7.129999999999999,15.457954242465034
402,-121.94,37.31,5.0,2364.0,578.0,1102.0,502.0,5.2642,<1H OCEAN,24.64,30.05648132396972
403,-116.38,33.71,17.0,12509.0,2460.0,2737.0,1423.0,4.5556,INLAND,25.81,24.08556567926367
404,-118.57,34.15,22.0,5791.0,706.0,2059.0,673.0,10.9201,<1H OCEAN,50.0001,49.39662248068089
405,-118.32,34.1,31.0,622.0,229.0,597.0,227.0,1.5284,<1H OCEAN,20.0,15.673954832661419
406,-117.95,33.77,38.0,1476.0,308.0,1114.0,309.0,4.1917,<1H OCEAN,18.18,21.15142303431806
407,-117.67,33.49,10.0,366.0,61.0,128.0,61.0,8.163,<1H OCEAN,25.0,39.94091028339075
408,-122.41,37.73,33.0,2789.0,567.0,1682.0,552.0,3.8643,NEAR BAY,27.62,22.137714599826754
409,-118.11,34.1,49.0,2812.0,478.0,1329.0,490.0,5.2503,<1H OCEAN,29.29,28.90010499012437
410,-118.32,33.98,47.0,1528.0,331.0,864.0,308.0,1.9732,<1H OCEAN,10.1,16.921300160789812
411,-119.02,35.35,42.0,1239.0,251.0,776.0,272.0,1.983,INLAND,6.33,9.650989493916706
412,-121.85,37.41,25.0,1837.0,278.0,1006.0,271.0,6.6842,<1H OCEAN,26.53,30.070183378986876
413,-117.82,33.73,24.0,845.0,190.0,482.0,190.0,4.7039,<1H OCEAN,22.5,24.89774962193078
414,-117.11,32.76,29.0,2030.0,545.0,1014.0,518.0,2.2409,NEAR OCEAN,11.42,20.756091777823414
415,-122.29,38.31,45.0,3075.0,754.0,1635.0,723.0,2.2721,NEAR BAY,13.98,19.311007182053345
416,-117.68,34.15,4.0,4082.0,578.0,1996.0,580.0,6.7813,INLAND,28.63,22.77915550082126
417,-115.69,32.79,18.0,1564.0,340.0,1161.0,343.0,2.1792,INLAND,5.52,4.460751829218012
418,-122.03,37.34,16.0,1755.0,410.0,674.0,410.0,5.1602,<1H OCEAN,23.12,34.50734504219503
419,-118.35,33.99,48.0,2741.0,439.0,1115.0,459.0,5.0514,<1H OCEAN,26.91,30.398557491358762
420,-118.26,33.99,47.0,1865.0,465.0,1916.0,438.0,1.8242,<1H OCEAN,9.5,12.955925733514466
421,-122.46,37.71,52.0,1642.0,351.0,1138.0,340.0,4.1406,NEAR OCEAN,21.95,25.118212246665337
422,-121.25,37.76,22.0,2430.0,417.0,1292.0,391.0,3.4009,INLAND,18.24,12.214788622167413
423,-118.23,33.96,36.0,1062.0,270.0,1136.0,273.0,1.6597,<1H OCEAN,10.91,10.80028119407034
424,-118.51,34.03,37.0,4072.0,905.0,1468.0,923.0,3.8571,<1H OCEAN,50.0001,32.248348489476996
425,-118.09,33.87,31.0,3498.0,728.0,2098.0,697.0,3.9837,<1H OCEAN,24.6,22.280803118687995
426,-118.58,34.24,26.0,3239.0,647.0,1529.0,590.0,3.2426,<1H OCEAN,23.69,20.988086794768726
427,-122.2,37.48,32.0,640.0,166.0,991.0,160.0,1.9844,NEAR BAY,27.0,10.194024722094012
428,-117.91,33.9,27.0,829.0,114.0,383.0,133.0,9.3125,<1H OCEAN,29.35,40.30705914097079
429,-118.1,34.13,44.0,1745.0,237.0,693.0,248.0,9.7912,<1H OCEAN,50.0001,45.64868896784708
430,-118.2,33.84,35.0,3405.0,779.0,1953.0,671.0,2.7813,NEAR OCEAN,15.92,19.24894530781986
431,-117.78,33.97,2.0,556.0,63.0,179.0,54.0,8.4411,<1H OCEAN,50.0001,35.645601191430316
432,-118.46,34.08,35.0,3247.0,525.0,1065.0,484.0,7.8426,<1H OCEAN,50.0001,42.60851866536986
433,-120.61,35.1,14.0,2919.0,691.0,1896.0,577.0,2.4003,<1H OCEAN,14.21,18.162788068788856
434,-118.22,33.89,36.0,873.0,240.0,1086.0,217.0,2.25,<1H OCEAN,12.66,13.19570075473153
435,-118.92,34.41,22.0,2702.0,655.0,2664.0,571.0,3.0893,<1H OCEAN,17.34,16.017691526895238
436,-117.89,34.12,35.0,1447.0,272.0,1224.0,268.0,3.9934,<1H OCEAN,14.19,16.805872732158075
437,-117.09,32.77,38.0,2065.0,374.0,812.0,343.0,3.125,NEAR OCEAN,21.65,22.322498162627504
438,-119.72,34.42,31.0,1524.0,383.0,1257.0,398.0,2.6019,NEAR OCEAN,25.0,18.896201247835798
439,-118.32,33.98,49.0,1993.0,446.0,1052.0,394.0,2.2138,<1H OCEAN,11.98,19.12512090566126
440,-121.14,40.29,17.0,1944.0,394.0,384.0,172.0,1.6875,INLAND,11.15,5.662678854853596
441,-117.32,33.17,18.0,2143.0,299.0,828.0,283.0,4.2383,NEAR OCEAN,23.9,21.457151843967598
442,-122.4,37.6,30.0,5351.0,1134.0,2558.0,1074.0,3.5817,NEAR OCEAN,36.93,25.58667897476969
443,-121.96,37.31,31.0,3890.0,711.0,1898.0,717.0,5.2534,<1H OCEAN,29.09,29.720271331656633
444,-117.89,34.07,32.0,2374.0,450.0,1580.0,427.0,3.8837,<1H OCEAN,20.03,18.364270749025227
445,-117.35,33.98,31.0,4163.0,1242.0,3928.0,1076.0,1.6943,INLAND,8.59,8.388708916813595
446,-117.81,34.01,12.0,9197.0,1642.0,4332.0,1554.0,4.9589,<1H OCEAN,28.21,24.670961113802253
447,-122.01,37.3,25.0,4044.0,551.0,1699.0,533.0,8.0837,<1H OCEAN,38.06,38.51177820331148
448,-117.73,34.07,33.0,1921.0,489.0,1430.0,467.0,2.3406,INLAND,12.26,11.065614435424973
449,-122.04,37.29,19.0,3625.0,432.0,1252.0,409.0,12.2145,<1H OCEAN,50.0001,50.0001
450,-122.02,37.98,37.0,1474.0,343.0,782.0,331.0,3.4187,NEAR BAY,16.17,21.7670920976868
451,-118.37,33.81,36.0,2031.0,339.0,817.0,337.0,5.1271,NEAR OCEAN,45.83,29.905193264770844
452,-118.33,33.99,43.0,2224.0,550.0,1598.0,545.0,2.8274,<1H OCEAN,12.25,19.713000553476924
453,-121.77,37.33,9.0,3160.0,468.0,1675.0,470.0,7.5443,<1H OCEAN,34.84,32.07618115330892
454,-117.38,34.44,4.0,5083.0,867.0,2541.0,856.0,4.2414,INLAND,12.14,13.095583722725923
455,-117.94,33.82,27.0,1366.0,326.0,878.0,325.0,3.4,<1H OCEAN,19.69,19.85991911357766
456,-121.81,36.57,13.0,3030.0,413.0,1027.0,363.0,6.9615,<1H OCEAN,50.0001,36.59340557247778
457,-121.56,37.08,17.0,6725.0,1051.0,3439.0,1027.0,6.4313,<1H OCEAN,39.31,30.17065280301221
458,-122.82,38.4,40.0,2406.0,423.0,1054.0,426.0,3.8846,<1H OCEAN,21.59,25.221865326243986
459,-117.11,32.76,21.0,2226.0,600.0,1085.0,533.0,2.2604,NEAR OCEAN,12.63,19.7720109969202
460,-117.57,33.88,35.0,1755.0,446.0,1453.0,428.0,2.316,INLAND,11.94,10.26255371640626
461,-121.15,40.25,14.0,5156.0,880.0,616.0,281.0,3.3462,INLAND,14.52,16.16848365661561
462,-119.87,36.81,6.0,1891.0,341.0,969.0,330.0,4.6726,INLAND,10.78,15.090838078466415
463,-119.8,36.78,50.0,1818.0,374.0,737.0,338.0,2.2614,INLAND,7.300000000000001,14.580500199634132
464,-120.46,38.15,16.0,4221.0,781.0,1516.0,697.0,2.3816,INLAND,11.6,10.030812089705561
465,-122.28,37.85,48.0,2063.0,484.0,1054.0,466.0,2.2625,NEAR BAY,13.29,20.379116070019524
466,-121.27,38.65,25.0,2787.0,601.0,1247.0,522.0,2.9016,INLAND,15.98,12.515852717962924
467,-118.24,34.14,36.0,1813.0,560.0,1501.0,544.0,1.9125,<1H OCEAN,23.8,16.412967632833258
468,-119.96,35.99,25.0,1047.0,270.0,1505.0,286.0,2.0976,INLAND,4.769999999999998,5.47821686105123
469,-122.04,37.31,29.0,2476.0,434.0,1217.0,416.0,6.2045,<1H OCEAN,39.38,32.26173039537413
470,-117.95,33.95,29.0,4943.0,674.0,1913.0,641.0,6.8189,<1H OCEAN,37.93,32.7736274027547
471,-117.22,33.36,16.0,3165.0,482.0,1351.0,452.0,4.605,<1H OCEAN,26.33,21.867080124029997
472,-118.3,34.19,14.0,3615.0,913.0,1924.0,852.0,3.5083,<1H OCEAN,28.09,22.34132628871709
473,-121.29,38.65,27.0,2744.0,464.0,1340.0,452.0,3.8816,INLAND,14.73,13.16481012113283
474,-122.38,40.09,16.0,2077.0,388.0,1155.0,389.0,3.1361,INLAND,8.48,7.747077193704207
475,-117.13,34.07,34.0,2405.0,541.0,1342.0,514.0,2.8031,INLAND,8.69,12.598361654818266
476,-116.73,34.52,16.0,1247.0,315.0,433.0,159.0,1.0568,INLAND,7.5,2.981778700417241
477,-115.57,32.78,29.0,2321.0,367.0,1173.0,360.0,4.0375,INLAND,8.64,12.932928771257973
478,-117.66,33.5,16.0,1956.0,346.0,862.0,326.0,4.4732,<1H OCEAN,18.63,23.372530585300492
479,-117.25,34.06,23.0,4503.0,1156.0,3264.0,937.0,1.9821,INLAND,9.3,7.66606124175607
